Specimen_id,site,Year,Family,Bee,Sex,Date,Period,Flower
7246,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7247,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7248,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7249,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7250,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Gagea lutea (L.) Ker Gawl.
7251,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,A,Gagea lutea (L.) Ker Gawl.
7252,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,B,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7253,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,B,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7254,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,B,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7255,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,B,Petasites japonicus (Siebold et Zucc.) Maxim.  subsp. giganteus (G.Nicholson) Kitam.
7257,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_01,B,Gagea lutea (L.) Ker Gawl.
7183,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7184,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7185,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7186,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7187,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7188,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7189,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7190,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7256,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Corylopsis spicata Siebold et Zucc.
7258,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,B,Gagea lutea (L.) Ker Gawl.
7259,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,A,Gagea lutea (L.) Ker Gawl.
7260,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_08,A,Gagea lutea (L.) Ker Gawl.
7191,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_14,B,Anemone flaccida F.Schmidt
7261,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_14,C,Taraxacum officinale Weber ex F.H.Wigg.
7262,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_14,C,Taraxacum officinale Weber ex F.H.Wigg.
7192,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,D,Taraxacum officinale Weber ex F.H.Wigg.
7193,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,D,free
7194,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,D,free
7195,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7196,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7197,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7198,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7199,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7200,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7201,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7202,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7203,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7204,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7205,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7206,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7207,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,male,05_21,A,free
7550,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_08,C,Gagea lutea (L.) Ker Gawl.
7554,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_08,B,Gagea lutea (L.) Ker Gawl.
7555,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_08,D,Gagea lutea (L.) Ker Gawl.
7556,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_08,A,Gagea lutea (L.) Ker Gawl.
7551,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_21,D,Cerasus spp.
7557,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_21,B,Rhododendron albrechtii Maxim.
7558,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_21,B,Cerasus spp.
7559,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_21,B,Taraxacum officinale Weber ex F.H.Wigg.
7560,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_21,B,Taraxacum officinale Weber ex F.H.Wigg.
7561,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,05_31,D,free
7562,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,06_13,D,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7552,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,06_18,C,Neillia incisa (Thunb.) S.H.Oh
7553,BG,1979,Andrenidae,Andrena (Micrandrena) kaguya Hirashima,female,06_18,C,free
7264,BG,1979,Andrenidae,Andrena (Micrandrena) minutula Kirby,male,05_31,D,Taraxacum officinale Weber ex F.H.Wigg.
7265,BG,1979,Andrenidae,Andrena (Micrandrena) minutula Kirby,male,06_18,C,Taraxacum officinale Weber ex F.H.Wigg.
11549,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_06,B,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11550,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_06,C,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11551,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_06,C,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11552,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_06,D,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11553,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11554,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11555,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11556,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
7563,BG,1979,Andrenidae,Andrena (Micrandrena) munakatai Tadauchi ,female,06_18,A,Rosa rugosa Thunb.
11540,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,07_09,D,Rorippa globosa (Turcz. ex Fisch. et C.A.Mey.) Hayek
11537,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,07_30,D,Aralia cordata Thunb.
11538,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,07_30,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11539,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,07_30,C,Rosa sp. 2
11543,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,07_30,C,Inula salicina L. var. asiatica Kitam.
11517,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11518,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11522,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,D,Solidago canadensis L.
11523,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11524,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Sorbaria sorbifolia (L.) A.Braun var. stellipila Maxim.
11525,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11526,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11527,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11528,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11529,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Spiraea salicifolia L.
11530,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Hydrangea serrata (Thunb.) Ser. var. thunbergii (Siebold) H.Ohba
11531,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,B,Hydrangea paniculata Siebold
11532,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,A,free
11533,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,A,free
11534,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,A,free
11535,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,A,free
11536,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,A,free
11541,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_06,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11512,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11513,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11514,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Spiraea salicifolia L.
11515,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Spiraea salicifolia L.
11516,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Spiraea salicifolia L.
11519,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Erigeron annuus (L.) Pers.
11520,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Erigeron annuus (L.) Pers.
11521,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,D,Sorbaria sorbifolia (L.) A.Braun var. stellipila Maxim.
11542,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11544,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,B,Lespedeza bicolor Turcz.
11546,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11547,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,C,Fallopia sachalinensis (F.Schmidt) Ronse Decr.
11548,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_13,B,Lespedeza bicolor Turcz.
11545,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,male,08_21,C,Geranium thunbergii Siebold ex Lindl. et Paxton
7540,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,05_31,D,Taraxacum officinale Weber ex F.H.Wigg.
7541,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,05_31,C,Cardamine leucantha (Tausch) O.E.Schulz
7542,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,05_31,C,Cardamine leucantha (Tausch) O.E.Schulz
7543,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,05_31,B,Taraxacum officinale Weber ex F.H.Wigg.
7544,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_04,B,Cardamine leucantha (Tausch) O.E.Schulz
7317,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,C,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7318,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,C,Cardamine leucantha (Tausch) O.E.Schulz
7319,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,C,Chelidonium majus L. subsp. asiaticum H.Hara
7320,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,C,Heracleum lanatum Michx. var. lanatum
7321,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,C,Heracleum lanatum Michx. var. lanatum
7322,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,B,Geranium erianthum DC.
7323,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7324,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7545,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,D,Cardamine leucantha (Tausch) O.E.Schulz
7546,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,D,Cardamine leucantha (Tausch) O.E.Schulz
7547,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,D,Heracleum lanatum Michx. var. lanatum
7548,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_13,A,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7325,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Dasiphora fruticosa (L.) Rydb.
7326,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Dasiphora fruticosa (L.) Rydb.
7327,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Dasiphora fruticosa (L.) Rydb.
7328,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7329,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7330,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7331,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7332,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7333,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7334,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7335,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7336,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7337,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7338,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,B,Spiraea betulifolia Pall. var. betulifolia f. grandifolia (Nakai) Kitam. ex Kawano
7339,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Chelidonium majus L. subsp. asiaticum H.Hara
7340,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Heracleum lanatum Michx. var. lanatum
7341,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Heracleum lanatum Michx. var. lanatum
7342,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Heracleum lanatum Michx. var. lanatum
7343,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7344,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7345,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7346,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
7347,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7348,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7349,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7350,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7351,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7352,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7353,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7354,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7355,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7356,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7357,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7358,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7359,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7360,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7361,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7362,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7363,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7364,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7365,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7366,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7367,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7368,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7369,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7370,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7371,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7372,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7373,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7374,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,C,free
7375,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,D,Rheum rhabarbatum L.
7376,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,D,Rodgersia podophylla A.Gray
7377,BG,1979,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_18,D,Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris
